Hash_Transaction,Block_ID,Hash_Block,Miner,Difficulty,Total_Difficulty,Size,Number_Transactions,From,To,Value_(Wei),Gas_Price,Gas_Limit,Gas_Used,Status,Timestamp_Transaction,Type_Transaction,Amount_Out_Min,Amount_Out,Amount_In,From_Token_Address,To_Token_Address,From_Token_Symbol,To_Token_Symbol,From_Token_Holders_Count,To_Token_Holders_Count,From_Token_Price,To_Token_Price
0x8e8d96a1544f702eda5edafd189b0d2930c448a110e53707402653ce5873477b,17618501,0xd304baa79b8561cecc4fb834c1eb0d0dd945ffe5120d69fe12fc23f093322d58,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,64601,119,0xecA4F338313B40A2Fda223Ccf4DeafFB7CFB3242,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,18900000000,231603,163315,Confirmed,1688448731,swapExactTokensForETHSupportingFeeOnTransferTokens,21515257884024400,23238154386741655,767760885110848434183,0xF2ec4a773ef90c58d98ea734c0eBDB538519b988,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,161,807321,1.21928446e-10,1950.994161311691
0xde6ce2ab4a93305547477b7c2062f14e1b33ceb2f7bed573ab13ebf9a76d1b4a,17618502,0x5e8a8a8f59c809db8fce2d5b0a6d7b1b0978e459ae66038b927fd348b6f67f23,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,50240,110,0x51D79d19F370dAf61E0C2500C070E176916e7799,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,22282681122,261560,149485,Confirmed,1688448743,swapExactTokensForETHSupportingFeeOnTransferTokens,330810036206247333,330999806382900656,9297625281852978,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,454,807328,5.1055279782428e-05,1950.994161311691
0x720507f315a4482d2502783e9d9f970ecfca2325e960e6d2ec52700addcc5340,17618502,0x5e8a8a8f59c809db8fce2d5b0a6d7b1b0978e459ae66038b927fd348b6f67f23,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,50240,110,0x51813834BB39159642C6e9D6f8CD13DD1c0A8f9B,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,200000000000000000,87282681122,240279,135733,Confirmed,1688448743,swapExactETHForTokensSupportingFeeOnTransferTokens,0,5658082488708563722892,200000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF2ec4a773ef90c58d98ea734c0eBDB538519b988,WETH,DOGE2.0,807321,161,1950.994161311691,1.21928446e-10
0xee34e96f6d3598180ef7f04d6b204df60962a4692597ecc09c6b18f6b92fa8e3,17618502,0x5e8a8a8f59c809db8fce2d5b0a6d7b1b0978e459ae66038b927fd348b6f67f23,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,50240,110,0x662A192c3f4B6FBFA29Ea53a6f33a0185dF1baC1,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,17382681122,196748,134269,Confirmed,1688448743,swapExactTokensForETHSupportingFeeOnTransferTokens,62615836416677882,80073230329261696,2420307915089820,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,452,807321,5.3884909909002e-05,1950.994161311691
0x779e224c43990954ef397efdc11d422ff974ab543c5e0bf5694b0ee1397c3c7e,17618503,0x8b8aa549d655d8a492a0e702f0f86046d5961cca5491613995361593a225167e,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,56867,136,0x0a2b4Bc3633e03beAcdd972b430E4271DbDbAdf3,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,31943832844,428141,226592,Confirmed,1688448755,swapExactTokensForETHSupportingFeeOnTransferTokens,0,136486014358306005,3968745956820,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,244,807328,0.16094187060794118,1950.994161311691
0xf743879569ac57c7561f7c14365237507afc6ed170c966464a1fb736c8265b77,17618503,0x8b8aa549d655d8a492a0e702f0f86046d5961cca5491613995361593a225167e,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,56867,136,0x6bF0827A666B568086974878a675B18e9A2aC6B3,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000,21943832844,234785,131812,Confirmed,1688448755,swapExactETHForTokensSupportingFeeOnTransferTokens,2934073050524526,3064709182717996,100000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,WETH,DOGE2.0,807318,454,1950.994161311691,5.9013895202897e-05
0xa1fbd1b5cdaf404047f8a441c308502e3ce5885c93987d7a002c91ed32d68b09,17618503,0x8b8aa549d655d8a492a0e702f0f86046d5961cca5491613995361593a225167e,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,56867,136,0xF57a09046e566392f07c3890eF4407cB3E60C86E,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,19943832844,245936,139069,Confirmed,1688448755,swapExactTokensForETHSupportingFeeOnTransferTokens,40909876465266364,43208004243402572,1318197772986893,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,454,807321,5.9013895202897e-05,1950.994161311691
0x6f2861ffcbac8094ca6598b1661de510cf1e2615ea7da6429efe396fc0ffc384,17618503,0x8b8aa549d655d8a492a0e702f0f86046d5961cca5491613995361593a225167e,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,56867,136,0x240E2cB5EABb13B89D39acAE9A5A54b3fe523298,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,19943832844,245918,139057,Confirmed,1688448755,swapExactTokensForETHSupportingFeeOnTransferTokens,50163164769249112,50551505652091228,1569249000000000,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,454,807328,5.9013895202897e-05,1950.994161311691
0xe31e5f454b21f09c4add81cc959459553e63a8486aa843bb78b448bbd5713ee0,17618503,0x8b8aa549d655d8a492a0e702f0f86046d5961cca5491613995361593a225167e,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,56867,136,0x8D86aBe9f9dA707652384c1121193Bb1076c8337,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,822000000000000000,16984418931,157057,106866,Confirmed,1688448755,swapExactETHForTokensSupportingFeeOnTransferTokens,2762128952746637,2764893846593230,822000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4F1611c4B3c27621896eAc7d7a74a5e23f4D2642,WETH,FAI,807328,232,1950.994161311691,0.000651483485005513
0x77d16764c751ab590ac4b901d87c1907cf4ab4e343a35fffb3538ced812ea26e,17618504,0xa0707f751bf0e2687937b5f9e7875003adcc2719b7418e17b515ce7b6e58f750,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,0,58750003716598352816469,175017,125,0x22BCA65B7a436d46ee0b37e01Ffd3F1B7E024568,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,250000000000000000,86559469339,260717,159244,Confirmed,1688448767,swapExactETHForTokensSupportingFeeOnTransferTokens,0,7508249362105596,250000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,WETH,DOGE2.0,807318,457,1950.994161311691,5.7552587887062e-05
0x8cbc1a956897b199a445afce4102b3ac13b472539a71edde5abe4ef84d1a6e61,17618504,0xa0707f751bf0e2687937b5f9e7875003adcc2719b7418e17b515ce7b6e58f750,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,0,58750003716598352816469,175017,125,0xBbb486308A8FdC86146a93601b6884c4A9A2FF12,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,200000000000000000,76559469339,289689,167837,Confirmed,1688448767,swapExactETHForTokensSupportingFeeOnTransferTokens,0,346031904028619130135990836492,200000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xa8388b8334BEB4840D65eD80F858B080dFFD7e2B,WETH,SOP,807328,1176,1950.994161311691,1.327675502e-09
0x91008e3206202759273544f2c392b19b52852e211d0e5da89585e36566e7befb,17618504,0xa0707f751bf0e2687937b5f9e7875003adcc2719b7418e17b515ce7b6e58f750,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,0,58750003716598352816469,175017,125,0x7AD755A663acD6609B39A565483F6C696D5205BF,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,16768469339,215344,156006,Confirmed,1688448767,swapExactTokensForTokens,507500660,507626186,3840679851732034496714,0x41AC8bD3217e3eC38508751de90f4EF8317D1cc4,0xdAC17F958D2ee523a2206206994597C13D831ec7,BSHO,USDT,567,4395730,0.1375513232545832,0.9945132398099397
0x5245bb4aefa6e836c3c7a54fd2aa63cd5a86db519c4b313f6145c8330b7506c1,17618504,0xa0707f751bf0e2687937b5f9e7875003adcc2719b7418e17b515ce7b6e58f750,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,0,58750003716598352816469,175017,125,0xaC59738940dE6636a0c7675548C1B6F9CE236d30,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000,41559469339,214083,118476,Confirmed,1688448767,swapExactETHForTokensSupportingFeeOnTransferTokens,0,3040412740054864,50000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x088B5Ea94E25bdB11839585D4583803C95b31b18,WETH,Wojak2.0,807318,56,1950.994161311691,6.8203108337e-08
0xb51a0cb4dd31c4f833571cb68a82a87cc2525ab0c5c3dc7788d173000014cf93,17618504,0xa0707f751bf0e2687937b5f9e7875003adcc2719b7418e17b515ce7b6e58f750,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,0,58750003716598352816469,175017,125,0x51D79d19F370dAf61E0C2500C070E176916e7799,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,21559469339,261560,139069,Confirmed,1688448767,swapExactTokensForETHSupportingFeeOnTransferTokens,278491897098113787,304577893274588924,9297625281852978,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,457,807321,5.7721373043907e-05,1950.994161311691
0x43a94f0aea1b9a370300c08d59d49741b3040454afaf88b15c123c63d6aa35eb,17618504,0xa0707f751bf0e2687937b5f9e7875003adcc2719b7418e17b515ce7b6e58f750,0xBaF6dC2E647aeb6F510f9e318856A1BCd66C5e19,0,58750003716598352816469,175017,125,0x44709eb3F898487BF24B976de6e43Dbefd2180c0,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,16600055426,170600,117279,Confirmed,1688448767,swapExactTokensForETHSupportingFeeOnTransferTokens,137846350455366144,196923357793380227,660250000000000,0x4F1611c4B3c27621896eAc7d7a74a5e23f4D2642,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,FAI,WETH,232,807328,0.000645964696122453,1950.994161311691
0x6ba62b46a77870f529f6ba0c5abaa24288ba2faae1ed762b51c0fbb6969746f0,17618505,0x733779717ccb14d5a0ea65fe5be990d7e8db716eb83cf55e2adaf2fbb6db7b2f,0x6d2e03b7EfFEae98BD302A9F836D0d6Ab0002766,0,58750003716598352816469,33804,94,0xBCaa733e184DDa60e031C4d0aFe8e3a0DB5170A8,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,300000000000000000,17850000000,175447,120695,Confirmed,1688448779,swapExactETHForTokens,1284007435437960313379,1412408178981756344717,300000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x2700a416c8BB74DbbAe47bD99e84D44efbb3959a,WETH,MiniDoge,807328,601,1950.994161311691,4.26339753e-10
0x9121d640cf83a14fed05de618c11ce6e0a9196b42d9ff48f4af749cbafdcb66a,17618505,0x733779717ccb14d5a0ea65fe5be990d7e8db716eb83cf55e2adaf2fbb6db7b2f,0x6d2e03b7EfFEae98BD302A9F836D0d6Ab0002766,0,58750003716598352816469,33804,94,0xF966299912042608ddC7a4cb81F1201AF4958c18,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,18869748945,245953,134281,Confirmed,1688448779,swapExactTokensForETHSupportingFeeOnTransferTokens,189920760993149698,190724348284042811,6431547814426924,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,456,807328,5.1534263747061e-05,1950.994161311691
0x534850bc0f0815f62573cf62b0a74a7bffaebe6c34883940e35bc63610a6dc3c,17618505,0x733779717ccb14d5a0ea65fe5be990d7e8db716eb83cf55e2adaf2fbb6db7b2f,0x6d2e03b7EfFEae98BD302A9F836D0d6Ab0002766,0,58750003716598352816469,33804,94,0x927cCCEB9f30B68C9698B672298d70A3f34EdD25,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,19869748945,319019,184991,Confirmed,1688448779,swapExactTokensForETHSupportingFeeOnTransferTokens,0,11121266639226406,2478074445000000000000000000000,0x9Ea5b756EEc988368034E8c473BAc94d199DC8D9,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,WASSIE2.0,WETH,122,807321,8.686035e-12,1950.994161311691
0xe941b2c2fa75eb209e2328b62513d2845d1e45e04dd0c468e63e70365b91ad54,17618505,0x733779717ccb14d5a0ea65fe5be990d7e8db716eb83cf55e2adaf2fbb6db7b2f,0x6d2e03b7EfFEae98BD302A9F836D0d6Ab0002766,0,58750003716598352816469,33804,94,0x47e73fB028C7aE8634087742d252Eb9d22d4b073,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,19869748945,428249,226649,Confirmed,1688448779,swapExactTokensForETHSupportingFeeOnTransferTokens,64861261922693001,69036094925471150,2127000000000,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,253,807321,0.18452416938426813,1950.994161311691
0xc7fc85fbb4917070e2d259b37a97ecba0b98c1143435a329ea11520d5b652ae7,17618505,0x733779717ccb14d5a0ea65fe5be990d7e8db716eb83cf55e2adaf2fbb6db7b2f,0x6d2e03b7EfFEae98BD302A9F836D0d6Ab0002766,0,58750003716598352816469,33804,94,0x01E07E8d992457D2f9378DEaEfD10c88A5198C8A,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,21869748945,287865,167022,Confirmed,1688448779,swapExactTokensForETHSupportingFeeOnTransferTokens,133382527910126201,191456302352493365,1014225694294230000000000000000,0xE5ec201d2C2F0ec6edC920B37d65eb1E0a74F7aF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,GODCANDLE,WETH,270,807328,2.3268077e-10,1950.994161311691
0xb4549b2b1156bd848d5c0195bfa64ad3c20380eb1fe7127054408c39821de1d6,17618505,0x733779717ccb14d5a0ea65fe5be990d7e8db716eb83cf55e2adaf2fbb6db7b2f,0x6d2e03b7EfFEae98BD302A9F836D0d6Ab0002766,0,58750003716598352816469,33804,94,0x4D21411cac5C28681DCB302becca91945E663dCd,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000,19869748945,242682,126577,Confirmed,1688448779,swapExactETHForTokensSupportingFeeOnTransferTokens,0,133589609339532,50000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x5e18495A10ea65183A4Ca3C4817B7423d76DfE11,WETH,SOS,807328,80,1950.994161311691,0.000911962664158454
0xd4c8de4a220c6d77c3ed1bddeb48c20ed02f89869449ec9290af157510d876ba,17618506,0x5bbebecc898eddc1165445aa73dd3dfa8f27f5a6876740d41b29b629420afe0c,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,73215,154,0x2fF247454167137Fb61f624f99d8e7097556172b,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,18835229586,445901,236064,Confirmed,1688448791,swapExactTokensForETHSupportingFeeOnTransferTokens,573535391343066,55527460739456230,2009630228041021,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,457,807328,4.6911085009552e-05,1950.994161311691
0xff68d0fa1606a1340d469e8c52bff9da74a7c99351ea72791270207ba4e2c154,17618506,0x5bbebecc898eddc1165445aa73dd3dfa8f27f5a6876740d41b29b629420afe0c,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,73215,154,0xe10b0ea4b174F771dd4f01921b7e7E23b18D50fB,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,18835229586,298929,174398,Confirmed,1688448791,swapExactTokensForETHSupportingFeeOnTransferTokens,34129390187075591,37553619554811758,23776979358487191,0x1Dcc7D609a0Ea0F1d68F7c073a30605ebBa7FC10,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,REBORN,WETH,89,807328,2.990154514089e-06,1950.994161311691
0x4ee71edfedf77cdc5e604e7d9231003ed87f229ca9732740875948b9dfd6fe9f,17618506,0x5bbebecc898eddc1165445aa73dd3dfa8f27f5a6876740d41b29b629420afe0c,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,73215,154,0x43134dD29523c86c1AC6d0Ccb920278b2b89eac0,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000,115835229586,218558,121481,Confirmed,1688448791,swapExactETHForTokensSupportingFeeOnTransferTokens,24695694763687984912,48422930909192127279,50000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x979bA67C689dEEfaa8abf6A42f846f6506FA63b3,WETH,FREE,807328,7,1950.994161311691,2.477082679842205
0x2753a0fb06f38a85a6a74173206ea687f81989e53ee86227beee939d13b9ecf6,17618506,0x5bbebecc898eddc1165445aa73dd3dfa8f27f5a6876740d41b29b629420afe0c,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,73215,154,0x2Bb094FFBa78483F790817080a0a10FaC6f2848F,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000,80835229586,240279,135733,Confirmed,1688448791,swapExactETHForTokensSupportingFeeOnTransferTokens,0,1272460155270450846162,50000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF2ec4a773ef90c58d98ea734c0eBDB538519b988,WETH,DOGE2.0,807328,166,1950.994161311691,1.48966197e-10
0xef530aa39ed56c2c7b9573560b67b2654a7c629a7e67291f78d7677e372237ad,17618506,0x5bbebecc898eddc1165445aa73dd3dfa8f27f5a6876740d41b29b629420afe0c,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,73215,154,0x635ea6243AD6f7970466BB8e07De375EB991411F,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,18835229586,428249,218316,Confirmed,1688448791,swapExactTokensForETHSupportingFeeOnTransferTokens,8354364733278082,22338321559581340,661636239013,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,RETIRE,WETH,255,807328,0.169496528660298,1950.994161311691
0x407f2793b225230903a108fa5eae3d31fefcd7fefd5661a264dd7253dac129b1,17618506,0x5bbebecc898eddc1165445aa73dd3dfa8f27f5a6876740d41b29b629420afe0c,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,73215,154,0x8d0aCf15a66Da4fe2c87AD81c8b56393F69A89a2,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000,18835229586,261968,139211,Confirmed,1688448791,swapExactETHForTokensSupportingFeeOnTransferTokens,1155268222889,1460033501232,50000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,WETH,RETIRE,807328,254,1950.994161311691,0.17583861251669633
0xc57e7140ff02df6285033d7e2bd20aefc365bbaa91a3875a60b548171a65d581,17618506,0x5bbebecc898eddc1165445aa73dd3dfa8f27f5a6876740d41b29b629420afe0c,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,73215,154,0x662A192c3f4B6FBFA29Ea53a6f33a0185dF1baC1,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,70000000000000000,15935229586,239634,162932,Confirmed,1688448791,swapExactETHForTokens,3169669478203431,4856651979286991,70000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x01fd3D7fB3BD3fA3501B2efA10cF174209E064b7,WETH,PepeShibDoge,807328,184,1950.994161311691,2.0893017442086e-05
0x3c2fdbd4db4a833a290652ea2eae07d1a52292b5df25b5f0347bc299d5ee26fd,17618506,0x5bbebecc898eddc1165445aa73dd3dfa8f27f5a6876740d41b29b629420afe0c,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,73215,154,0xD6aB17bC6A2275725eC83f84234DFFc28973dD4b,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,569999999999999936,15875815673,157042,106854,Confirmed,1688448791,swapExactETHForTokensSupportingFeeOnTransferTokens,1887514334724153,1889403738462616,569999999999999936,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x4F1611c4B3c27621896eAc7d7a74a5e23f4D2642,WETH,FAI,807328,232,1950.994161311691,0.000643002794063394
0x4be2d698d9df6d0448d92ff609f45d5488388f364616bd6cd6fdf4ec0ceebb09,17618507,0xbeaa4f57e776014cd86fadf4bcbe45f06a2765478bf1c45615a9474a237805f4,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,152139,135,0xb957F98Ccb56e1FcadC22Ea079f5E425C3fC45AD,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,100000000000000000,22979019408,261968,149627,Confirmed,1688448803,swapExactETHForTokensSupportingFeeOnTransferTokens,2458343791093,2793572489879,100000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xf73A1EDE0F297Da25d73BDf2c8E700968119428C,WETH,RETIRE,807327,262,1950.994161311691,0.1807635887461741
0x6bc857b7240e41e5a406b01c684bff31c63e3f66289b2cabddcee18b097ca9ad,17618507,0xbeaa4f57e776014cd86fadf4bcbe45f06a2765478bf1c45615a9474a237805f4,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,152139,135,0xB6437C67403ecf399e5C6d8a3dC962cc8Fa9bDFD,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,18979019408,445883,139057,Confirmed,1688448803,swapExactTokensForETHSupportingFeeOnTransferTokens,61518154779754920,121237212142033711,4368310650000000,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,454,807327,3.9119072646272e-05,1950.994161311691
0x7caf78d6e2a40735048a2ac4b1b929d543155140efb84ac89b007e2731b3b689,17618507,0xbeaa4f57e776014cd86fadf4bcbe45f06a2765478bf1c45615a9474a237805f4,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,152139,135,0xffBaE266745478620C57848C4Cc12ec016005173,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,18979019408,245900,139045,Confirmed,1688448803,swapExactTokensForETHSupportingFeeOnTransferTokens,14760209351314405,14782223348756584,547367040000000,0x41cBB6cDF5ED49A8481352EC2B1F96dF33feA941,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,DOGE2.0,WETH,454,807328,3.6444462421278e-05,1950.994161311691
0x7456dcec1bd6edcb201d85f1d32888fdb78831eb688e21b92649348b55d372a7,17618507,0xbeaa4f57e776014cd86fadf4bcbe45f06a2765478bf1c45615a9474a237805f4,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,152139,135,0x3E321616cf6fd54f9330F759b3E15706542E0b0B,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,16019605495,211127,162246,Confirmed,1688448803,swapExactTokensForETHSupportingFeeOnTransferTokens,192585979138755226,196469373678761471,1137971623921501571516601046105,0xE5ec201d2C2F0ec6edC920B37d65eb1E0a74F7aF,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,GODCANDLE,WETH,269,807327,2.08455102e-10,1950.994161311691
0xc2415c9fa71ccddc8aea7ba9daa107e37bed50b7c964a8ac57ce821dca6e19b2,17618507,0xbeaa4f57e776014cd86fadf4bcbe45f06a2765478bf1c45615a9474a237805f4,0x95222290DD7278Aa3Ddd389Cc1E1d165CC4BAfe5,0,58750003716598352816469,152139,135,0x53459fa28b0c33C7A50516d1FDE72c9BDBF21649,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,0,16019605495,170614,117291,Confirmed,1688448803,swapExactTokensForETHSupportingFeeOnTransferTokens,86943901619433936,124205573742048499,411497000000000,0x4F1611c4B3c27621896eAc7d7a74a5e23f4D2642,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,FAI,WETH,232,807328,0.00064677137678997,1950.994161311691
0x041be73c0fb50169e6be7c1174abfc9b91c8d6ed7994e5dc805c181b5b393592,17618508,0xbcddf13daaa3d4d529906ca8f5c9c8976b1788752552260c8b508ad5eec768b4,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,39299,130,0x7214935F1c00bC7Da78f0E3D12f3F8900B152f48,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,50000000000000000,23866608072,218378,121361,Confirmed,1688448815,swapExactETHForTokensSupportingFeeOnTransferTokens,0,950802402436309781,50000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0x979bA67C689dEEfaa8abf6A42f846f6506FA63b3,WETH,FREE,807328,7,1950.994161311691,2.477082679842205
0x02e88012d6c5abff9008f71c84c517a010e147cefcbff221bcc67a14ed307dfa,17618508,0xbcddf13daaa3d4d529906ca8f5c9c8976b1788752552260c8b508ad5eec768b4,0x388C818CA8B9251b393131C08a736A67ccB19297,0,58750003716598352816469,39299,130,0x51D79d19F370dAf61E0C2500C070E176916e7799,0x7a250d5630B4cF539739dF2C5dAcb4c659F2488D,500000000000000000,20866608072,282369,163357,Confirmed,1688448815,swapExactETHForTokensSupportingFeeOnTransferTokens,10856115366507768640899,10965773097482594586767,500000000000000000,0xC02aaA39b223FE8D0A0e5C4F27eAD9083C756Cc2,0xF2ec4a773ef90c58d98ea734c0eBDB538519b988,WETH,DOGE2.0,807328,172,1950.994161311691,1.63327135e-10
